"LA","RD","LeafN","SLA","WD","Lambda","logGauss2D"
0.901701315636868,0.591885273809725,-2.17001094082264,0.633594745578269,0.552462353196608,-0.341382157703746,0.251087993007351
-0.391434633359302,2.84198496153195,-0.131829231580872,-0.105435535642228,0.520052298609228,0.371153883298425,1.32037880924477
0.772620495132448,0.749399584385444,-0.142441076877856,-0.30270031807403,0.728862135491461,-0.468456739336057,1.0287566857899
0.251504557056604,0.704080758493533,-1.3740269033633,-0.491193617447515,-0.559368347702232,0.167995894732631,0.454060397751987
-0.0214534834937896,2.71601843827669,0.513775993060729,-0.670449136160296,-0.211561776151749,-0.0936536164203019,0.140434272519342
0.709467108464895,1.29061487130041,-0.224054063143634,-0.718729712992166,-0.331921295948904,0.316146608132143,1.49916681618989
0.104955045119516,1.06614711791414,-0.791219846545445,-1.58423177631839,-0.417476383680231,0.145389195306227,1.42107715927799
0.19668493201924,2.18723352278292,-0.130031801551979,-0.114782854972187,-0.356932605586088,-0.768445388898443,1.77163647688303
0.813321029682494,0.68188019969513,-0.437832565493879,-1.75807424603304,-0.337265003065166,-0.977247013080877,1.04615739889789
0.447506207750316,0.322608675184605,-0.410326787421192,-1.09448476556885,-0.376012688953065,0.208440680612228,1.95065555981665
-0.703307732237884,1.61637216638573,-1.10397845008913,-1.44180333083974,-0.111459276606813,-0.0602192477990874,2.14653024192041
-1.34068670779889,1.0012834872041,-0.222003218746417,0.967712614534983,-1.00439188842187,1.19358001357894,0.689791380033308
-0.0229859020936533,1.04663003305268,-1.25984538240305,0.195220151186022,-1.11765534406167,-0.337929796727166,-0.072293100020343
1.77624642620981,0.404143146803789,-1.07148879413842,-0.153185399819953,0.106136894095125,-1.53201049781177,1.11875315408076
1.80314206088449,-0.914352613913674,-1.24967066789854,-0.51603305782315,-0.296273815405665,0.631487569248838,-0.117889068898469
1.78163394144392,-1.00088833240125,-1.2231667473683,1.20306796996663,-0.0624564978287438,-0.273471760247294,0.563129126508358
1.74262022853466,1.06392381451778,-1.24675927293729,0.289975723546648,-0.709644449014218,-0.189409167817901,2.45160686129102
1.20971368374996,0.213809305778834,-0.897605371704721,-0.0297669268627458,-0.825997877545743,-1.4372447556807,-0.0132405575538088
0.0775601017980578,1.19895830857554,-1.76975367715453,-0.533427419709441,0.633997139778153,1.6206322953484,0.919017054683766
1.29251940192655,0.109108458992657,-0.679540479671217,1.35609987746613,-0.149781148635797,-1.7017679825247,0.450969766638751
2.13634783079468,0.530247632462157,-2.69425684357278,0.265895510980186,-0.321805200130806,-0.277255174136895,2.77549561585687
-1.1249740432331,0.907920595471518,-2.31745196143822,-1.07705265380628,0.704261894510655,-0.0797280657932705,0.635286584281406
0.745931097831285,-0.20298891710424,-1.05333713573977,0.269889564059654,1.06910644560822,-1.01482840435791,0.619250859065572
1.68112877090856,1.05643345743734,-1.49622299378022,-0.219006909886575,0.662423661053274,-0.180389266111825,-0.14143923986268
1.07591773687991,0.660247173167189,-2.11267040583591,0.410960655620153,0.437187773135613,0.562602881677275,-0.886314292792297
1.06009739309433,1.03074702548842,-2.00225403791866,-2.15284851570045,-0.905657783582139,0.686526189769993,0.691033540162939
0.896365799933974,0.95611670219319,-0.780834906753611,-1.99279188737555,1.23796411231311,1.22795746419071,1.59803841376068
0.411086857919786,2.3898579220809,-1.33278697145585,-0.609267875476172,0.265458582814679,-0.850370809502151,1.37159693422554
0.493367433201156,-0.266109076188623,-1.75930045248021,-1.65805256785401,-0.330955311027954,-0.895548573059775,2.34991159778654
-0.371240102798676,0.141280843028506,-1.00894096281826,-0.910201193554406,0.535926448825644,-1.43718529797842,0.20621853501461
-0.60968085974843,2.12981014122301,-1.55978760207195,-1.43303176807817,-1.10960594235023,-0.42066565098104,0.810575268121054
0.251811216142756,0.679794583010988,-0.903751642378552,-1.95098529615628,1.03671631584845,-1.19977992950835,1.03755465658912
0.134449545674238,-0.388094372313763,-1.54053632388319,-0.681369997102499,0.131324220128688,1.66700363380042,-0.252773865557753
-0.157250900673982,0.691351889527518,-1.40105935031179,0.207626504354373,0.949963262738292,1.27968650421435,0.812972564578726
0.512845576350093,1.21742450553902,-1.5408900184535,-1.77104829039867,-0.127641785607155,1.21931440868704,1.19222401194567
0.217090114644972,1.60261749036573,-0.406162683560432,-1.28193620235122,0.0229460270788102,-0.677744608696411,2.28762611009589
1.33097109724042,1.16776809424541,-1.08546037090104,0.0343246419896774,0.413770493278606,0.743724861105376,-0.180985299750681
-1.16270852633486,-0.098202176503566,0.361686465324835,0.616396460449338,-1.72009690234849,1.21145624583537,-0.70503287568149
1.08971987975142,-0.650107281458817,-2.32628360855258,-1.17206446708688,-0.0872385255065437,0.00169831114247684,0.476563858031088
-0.418523191191873,1.28332002753802,0.418454537450659,0.814576792304478,0.53375980794898,-0.981827698173857,-0.678642830654012
-0.326698245846052,1.21516598862993,-1.48725303539977,-2.44994468991598,0.163094729402066,1.93055200612181,1.73195988184549
0.494699230330427,0.725496394191535,-0.74714808375831,-0.291767605754398,-1.22978789375178,-2.38925529697968,5.03207844763749
-0.285176442603101,-0.31297514847423,2.2301435937241,-0.718471643902332,-3.22139066109919,-1.37289528072565,0.279828111083167
-1.6699291335956,0.771861107376622,0.949598283604876,-0.538754190071235,-1.53443946655288,-0.336191345807406,1.04439676469339
-0.233900795928895,-1.24830734064027,0.573805390330017,0.483743371439029,-1.93172803676383,1.17950431620403,-0.887443284961785
-0.245537301363908,0.534300720426222,-1.35797258062801,0.136471687394152,-0.944360439311608,-0.925259994088908,1.15205216786725
1.24958322103442,1.77627008052992,-0.969261611887412,-1.28521628097961,0.584872057777432,-1.13429222868117,1.71586669188846
0.155435064800772,1.49792785398634,-0.752607910378491,0.440693739083564,0.445319940110384,1.54486865182015,-0.532280099761697
1.45062907404639,0.547692034945962,-1.94767674450081,-0.403680503486902,-0.168745221399141,-0.780343452850711,0.228157090125589
1.681510937303,1.62504829842817,0.781152419183735,-0.385631409746709,0.316877944576228,0.158146922707386,0.649991592728547
-0.987363418944527,-0.802128404415042,-0.91999363520804,-1.08661167538498,0.243976877891054,1.6047211196564,0.504374462817559
0.66283434293037,0.813211451744764,-1.62398604313776,-1.29862188862198,-0.144327749148616,-0.478993868532907,-0.0487839651372999
0.375420670340687,-0.0552880184066506,-0.393831835683075,-1.38304302569047,0.788582321437806,-0.988484566697774,0.356342654436467
